framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,10.12,10.50,9.94,0.11,100,10,100,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_VULKAN,1,21.99,23.39,21.14,0.29,100,10,1000,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,31.34,31.49,31.21,0.07,100,10,100,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,19.63,19.78,19.52,0.04,100,10,100,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,12.32,12.52,12.24,0.05,100,10,100,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_VULKAN,1,19.89,22.64,18.05,0.39,100,10,1000,20,A00000D3EB320E
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,82.93,83.74,81.42,0.34,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,43.93,45.43,43.30,0.39,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,25.72,26.03,25.24,0.13,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,36.99,38.02,35.35,0.21,100,8.1.0,1000,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,72.58,78.57,70.89,1.48,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,42.37,45.52,42.07,0.35,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,24.03,29.69,23.71,0.60,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,23.87,26.14,19.41,1.13,100,8.1.0,1000,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,78.27,80.00,70.76,2.74,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,41.58,42.15,41.32,0.13,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,22.22,22.40,22.09,0.06,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,33.34,38.09,31.59,1.07,100,8.1.0,1000,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,80.98,86.03,71.92,5.38,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,45.83,46.28,45.52,0.15,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,47.22,47.69,46.96,0.15,100,8.1.0,100,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,23.22,25.78,19.41,0.94,100,8.1.0,1000,20,861268044699735
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,38.31,39.46,36.93,0.88,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,19.72,19.96,19.60,0.05,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,14.90,20.08,14.52,0.93,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,100,10,1000,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,32.44,32.91,32.04,0.23,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,18.37,18.68,18.23,0.06,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,14.50,21.14,14.16,0.94,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,100,10,1000,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,33.13,33.76,32.72,0.31,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,17.45,17.54,17.31,0.05,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,12.51,15.48,12.35,0.42,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,100,10,1000,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,39.58,40.06,39.17,0.20,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,21.80,22.02,21.61,0.10,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,16.01,16.13,15.94,0.04,100,10,100,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,100,10,1000,20,A00000B1CCA9FC
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,40.51,40.75,40.25,0.10,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,21.76,21.85,21.66,0.04,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,16.41,16.68,16.29,0.07,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_VULKAN,1,21.73,29.21,17.98,1.73,100,9,1000,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,35.34,35.56,35.22,0.05,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,20.31,20.43,20.23,0.04,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,16.37,16.60,16.24,0.07,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_VULKAN,1,21.71,28.78,20.10,0.87,100,9,1000,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,35.45,35.60,35.34,0.06,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,19.00,19.12,18.90,0.04,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,13.69,13.98,13.60,0.05,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_VULKAN,1,19.18,26.87,16.81,1.37,100,9,1000,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,41.52,41.58,41.44,0.03,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,23.67,23.79,23.55,0.06,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,17.65,17.76,17.58,0.03,100,9,100,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_VULKAN,1,24.15,27.09,23.36,0.57,100,9,1000,20,A00000AD995AA1
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,1,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,2,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,4,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,10050,6.0,1000,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,1,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,2,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,4,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,10050,6.0,1000,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,1,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,2,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,4,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,10050,6.0,1000,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,1,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,2,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,ARM,4,0.0,0.0,0.0,0.0,10050,6.0,100,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,mt6755,Helio P10 MT6755/6755M,2xA53@1.8+6xA53,Mali-T860@700 MP2,,GN8003,big_cores,GPU_VULKAN,1,0.0,0.0,0.0,0.0,10050,6.0,1000,20,863253030519343
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,48.00,49.04,47.51,0.32,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,27.95,47.53,27.43,2.14,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,61.86,75.54,57.66,2.65,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_VULKAN,1,33.36,39.26,30.87,1.54,100,9,1000,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,42.69,43.21,42.45,0.15,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,27.46,46.13,26.36,2.14,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,52.95,68.78,50.96,2.57,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_VULKAN,1,30.59,34.34,26.14,0.86,100,9,1000,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,42.50,42.64,42.31,0.06,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,24.45,25.01,23.82,0.16,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,45.08,48.86,40.54,1.22,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_VULKAN,1,33.16,38.83,30.76,1.57,100,9,1000,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,1,51.72,51.98,51.31,0.17,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,2,31.45,32.13,31.08,0.28,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,ARM,4,48.55,52.28,46.64,1.35,100,9,100,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv8,kirin810,kirin810,2×A76@2.27+6×A55@1.88,Mali-G52,D100@Lite,SPN-AL00,big_cores,GPU_VULKAN,1,29.81,33.45,26.55,0.95,100,9,1000,20,A00000B7D25778
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,33.08,33.59,32.13,0.27,100,10,100,20,99001332379315
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,20.47,20.73,20.37,0.06,100,10,100,20,99001332379315
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,14.22,24.59,13.71,1.11,100,10,100,20,99001332379315
ncnn,master,2384fad,caffe_mobilenetv1.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_VULKAN,1,26.15,28.42,25.54,0.42,100,10,1000,20,99001332379315
ncnn,master,2384fad,caffe_mobilenetv2.opt,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,29.60,30.09,28.80,0.23,100,10,100,20,99001332379315
