framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,42.609,48.916,41.441,1.224,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,40.038,44.66,39.45,0.996,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,22.63,25.813,22.32,0.473,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,14.089,17.745,13.446,0.571,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,18.005,36.36,12.298,1.479,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,49.355,65.536,41.604,2.359,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,39.941,45.659,39.371,0.941,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,37.9,41.974,37.525,0.541,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,21.923,22.615,21.726,0.158,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,53.771,66.439,50.261,2.761,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,19.702,27.625,12.443,1.913,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,44.813,63.682,36.262,3.701,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,37.947,44.714,37.308,0.927,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,35.264,39.868,34.763,0.892,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,20.298,23.621,20.049,0.565,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,12.509,15.791,11.788,0.578,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,20.02,25.697,13.114,1.37,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,43.977,58.524,35.43,3.816,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,35.385,42.343,34.804,0.867,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,42.401,47.903,41.862,0.831,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,23.507,26.958,23.105,0.407,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,15.316,19.938,14.41,0.93,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,18.242,32.25,11.95,1.79,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,48.968,60.68,41.393,2.244,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,42.193,48.851,41.405,0.82,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,39.887,44.807,39.407,0.81,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,22.345,25.502,22.12,0.474,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,14.239,18.923,13.606,0.746,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,17.993,24.315,12.893,1.309,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,49.023,59.588,41.436,2.333,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv1,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,40.106,47.387,39.383,1.162,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,26.964,29.49,26.694,0.295,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,16.256,19.349,15.954,0.359,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,10.525,13.8,9.792,0.714,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,17.188,33.288,10.437,2.183,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,34.987,52.399,27.988,2.61,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv7,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,27.348,49.493,26.615,1.325,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,1,25.533,30.629,25.181,0.842,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,2,14.938,18.233,14.738,0.345,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,ARM,4,9.922,12.737,9.687,0.549,100,10,100,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENCL,1,17.384,33.198,11.189,1.996,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_OPENGL,1,34.195,47.082,27.511,2.788,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,tf_mobilenetv2,android-armv8,kirin820,kirin820,1xA76@2.36+3xA76@2.22+4xA55@1.84,Mali-G57 MP6,D110@Lite,TEL-AN00,big_cores,GPU_VULKAN,1,25.583,30.274,25.261,0.642,100,10,1000,20,8.65774E+14
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,1,76.359,109.95,74.269,4.753,100,9,100,20,A00000AD995AA1
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,2,56.041,56.505,55.818,0.115,100,9,100,20,A00000AD995AA1
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,ARM,4,124.469,126.072,123.979,0.285,100,9,100,20,A00000AD995AA1
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENCL,1,45.674,49.885,18.503,2.299,100,9,1000,20,A00000AD995AA1
mnn,master,3ea9dd1,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,YAL-AL00,big_cores,GPU_OPENGL,1,102.76,107.323,65.526,2.902,100,9,1000,20,A00000AD995AA1
